"","Pop","Theta","Growth","samplingSize","n.haplotypes","hap.diversity","Max.Gamma.value"
"2364",4,"ten","no",8,7,0.9258679,7
"2365",4,"ten","no",8,7,0.9258679,7
"2366",4,"ten","no",8,6,0.9258679,6
"2367",4,"ten","no",8,6,0.9258679,6
"2368",4,"ten","no",8,7,0.9258679,7
"2369",4,"ten","no",8,4,0.9258679,4
"2370",4,"ten","no",8,6,0.9258679,6
"2371",4,"ten","no",8,7,0.9258679,7
"2372",4,"ten","no",8,7,0.9258679,7
"2373",4,"ten","no",8,6,0.9258679,6
"2374",4,"ten","no",8,6,0.9258679,6
"2375",4,"ten","no",8,5,0.9258679,5
"2376",4,"ten","no",8,7,0.9258679,7
"2377",4,"ten","no",8,7,0.9258679,7
"2378",4,"ten","no",8,6,0.9258679,6
"2379",4,"ten","no",8,5,0.9258679,5
"2380",4,"ten","no",8,7,0.9258679,7
"2381",4,"ten","no",8,7,0.9258679,7
"2382",4,"ten","no",8,6,0.9258679,6
"2383",4,"ten","no",8,6,0.9258679,6
"2384",4,"ten","no",8,6,0.9258679,6
"2385",4,"ten","no",8,4,0.9258679,4
"2386",4,"ten","no",8,7,0.9258679,7
"2387",4,"ten","no",8,7,0.9258679,7
"2388",4,"ten","no",8,7,0.9258679,7
"2389",4,"ten","no",8,6,0.9258679,6
"2390",4,"ten","no",8,6,0.9258679,6
"2391",4,"ten","no",8,7,0.9258679,7
"2392",4,"ten","no",8,6,0.9258679,6
"2393",4,"ten","no",8,5,0.9258679,5
"2394",4,"ten","no",8,7,0.9258679,7
"2395",4,"ten","no",8,6,0.9258679,6
"2396",4,"ten","no",8,8,0.9258679,8
"2397",4,"ten","no",8,5,0.9258679,5
"2398",4,"ten","no",8,5,0.9258679,5
"2399",4,"ten","no",8,6,0.9258679,6
"2400",4,"ten","no",8,6,0.9258679,6
"2401",4,"ten","no",16,11,0.9258679,12
"2402",4,"ten","no",16,10,0.9258679,11
"2403",4,"ten","no",16,10,0.9258679,11
"2404",4,"ten","no",16,10,0.9258679,11
"2405",4,"ten","no",16,9,0.9258679,9
"2406",4,"ten","no",16,10,0.9258679,11
"2407",4,"ten","no",16,9,0.9258679,9
"2408",4,"ten","no",16,10,0.9258679,11
"2409",4,"ten","no",16,13,0.9258679,14
"2410",4,"ten","no",16,12,0.9258679,13
"2411",4,"ten","no",16,10,0.9258679,11
"2412",4,"ten","no",16,13,0.9258679,14
"2413",4,"ten","no",16,12,0.9258679,13
"2414",4,"ten","no",16,9,0.9258679,9
"2415",4,"ten","no",16,9,0.9258679,9
"2416",4,"ten","no",16,14,0.9258679,15
"2417",4,"ten","no",16,10,0.9258679,11
"2418",4,"ten","no",16,11,0.9258679,12
"2419",4,"ten","no",16,11,0.9258679,12
"2420",4,"ten","no",16,8,0.9258679,8
"2421",4,"ten","no",16,10,0.9258679,11
"2422",4,"ten","no",16,10,0.9258679,11
"2423",4,"ten","no",16,10,0.9258679,11
"2424",4,"ten","no",16,12,0.9258679,13
"2425",4,"ten","no",16,8,0.9258679,8
"2426",4,"ten","no",16,11,0.9258679,12
"2427",4,"ten","no",16,9,0.9258679,9
"2428",4,"ten","no",16,10,0.9258679,11
"2429",4,"ten","no",16,10,0.9258679,11
"2430",4,"ten","no",16,10,0.9258679,11
"2431",4,"ten","no",16,7,0.9258679,7
"2432",4,"ten","no",16,9,0.9258679,9
"2433",4,"ten","no",16,11,0.9258679,12
"2434",4,"ten","no",16,10,0.9258679,11
"2435",4,"ten","no",16,14,0.9258679,15
"2436",4,"ten","no",16,10,0.9258679,11
"2437",4,"ten","no",16,13,0.9258679,14
"2438",4,"ten","no",16,8,0.9258679,8
"2439",4,"ten","no",16,8,0.9258679,8
"2440",4,"ten","no",16,8,0.9258679,8
"2441",4,"ten","no",16,8,0.9258679,8
"2442",4,"ten","no",16,10,0.9258679,11
"2443",4,"ten","no",16,11,0.9258679,12
"2444",4,"ten","no",16,8,0.9258679,8
"2445",4,"ten","no",16,9,0.9258679,9
"2446",4,"ten","no",16,12,0.9258679,13
"2447",4,"ten","no",16,7,0.9258679,7
"2448",4,"ten","no",16,13,0.9258679,14
"2449",4,"ten","no",16,10,0.9258679,11
"2450",4,"ten","no",16,9,0.9258679,9
"2451",4,"ten","no",16,11,0.9258679,12
"2452",4,"ten","no",16,12,0.9258679,13
"2453",4,"ten","no",16,7,0.9258679,7
"2454",4,"ten","no",16,10,0.9258679,11
"2455",4,"ten","no",16,9,0.9258679,9
"2456",4,"ten","no",16,9,0.9258679,9
"2457",4,"ten","no",16,7,0.9258679,7
"2458",4,"ten","no",16,9,0.9258679,9
"2459",4,"ten","no",16,11,0.9258679,12
"2460",4,"ten","no",16,11,0.9258679,12
"2461",4,"ten","no",16,11,0.9258679,12
"2462",4,"ten","no",16,10,0.9258679,11
"2463",4,"ten","no",16,11,0.9258679,12
"2464",4,"ten","no",16,11,0.9258679,12
"2465",4,"ten","no",16,11,0.9258679,12
"2466",4,"ten","no",16,9,0.9258679,9
"2467",4,"ten","no",16,11,0.9258679,12
"2468",4,"ten","no",16,7,0.9258679,7
"2469",4,"ten","no",16,11,0.9258679,12
"2470",4,"ten","no",16,11,0.9258679,12
"2471",4,"ten","no",16,9,0.9258679,9
"2472",4,"ten","no",16,9,0.9258679,9
"2473",4,"ten","no",16,10,0.9258679,11
"2474",4,"ten","no",16,8,0.9258679,8
"2475",4,"ten","no",16,10,0.9258679,11
"2476",4,"ten","no",16,11,0.9258679,12
"2477",4,"ten","no",16,12,0.9258679,13
"2478",4,"ten","no",16,9,0.9258679,9
"2479",4,"ten","no",16,10,0.9258679,11
"2480",4,"ten","no",16,10,0.9258679,11
"2481",4,"ten","no",16,8,0.9258679,8
"2482",4,"ten","no",16,13,0.9258679,14
"2483",4,"ten","no",16,9,0.9258679,9
"2484",4,"ten","no",16,10,0.9258679,11
"2485",4,"ten","no",16,12,0.9258679,13
"2486",4,"ten","no",16,9,0.9258679,9
"2487",4,"ten","no",16,9,0.9258679,9
"2488",4,"ten","no",16,10,0.9258679,11
"2489",4,"ten","no",16,7,0.9258679,7
"2490",4,"ten","no",16,10,0.9258679,11
"2491",4,"ten","no",16,11,0.9258679,12
"2492",4,"ten","no",16,10,0.9258679,11
"2493",4,"ten","no",16,9,0.9258679,9
"2494",4,"ten","no",16,10,0.9258679,11
"2495",4,"ten","no",16,10,0.9258679,11
"2496",4,"ten","no",16,9,0.9258679,9
"2497",4,"ten","no",16,9,0.9258679,9
"2498",4,"ten","no",16,8,0.9258679,8
"2499",4,"ten","no",16,8,0.9258679,8
"2500",4,"ten","no",16,10,0.9258679,11
"2501",4,"ten","no",32,16,0.9258679,17
"2502",4,"ten","no",32,12,0.9258679,13
"2503",4,"ten","no",32,16,0.9258679,17
"2504",4,"ten","no",32,15,0.9258679,16
"2505",4,"ten","no",32,14,0.9258679,15
"2506",4,"ten","no",32,17,0.9258679,18
"2507",4,"ten","no",32,14,0.9258679,15
"2508",4,"ten","no",32,20,0.9258679,21
"2509",4,"ten","no",32,14,0.9258679,15
"2510",4,"ten","no",32,15,0.9258679,16
"2511",4,"ten","no",32,16,0.9258679,17
"2512",4,"ten","no",32,15,0.9258679,16
"2513",4,"ten","no",32,15,0.9258679,16
"2514",4,"ten","no",32,18,0.9258679,19
"2515",4,"ten","no",32,15,0.9258679,16
"2516",4,"ten","no",32,12,0.9258679,13
"2517",4,"ten","no",32,16,0.9258679,17
"2518",4,"ten","no",32,13,0.9258679,14
"2519",4,"ten","no",32,16,0.9258679,17
"2520",4,"ten","no",32,16,0.9258679,17
"2521",4,"ten","no",32,14,0.9258679,15
"2522",4,"ten","no",32,14,0.9258679,15
"2523",4,"ten","no",32,16,0.9258679,17
"2524",4,"ten","no",32,15,0.9258679,16
"2525",4,"ten","no",32,15,0.9258679,16
"2526",4,"ten","no",32,16,0.9258679,17
"2527",4,"ten","no",32,11,0.9258679,12
"2528",4,"ten","no",32,13,0.9258679,14
"2529",4,"ten","no",32,16,0.9258679,17
"2530",4,"ten","no",32,14,0.9258679,15
"2531",4,"ten","no",32,13,0.9258679,14
"2532",4,"ten","no",32,17,0.9258679,18
"2533",4,"ten","no",32,16,0.9258679,17
"2534",4,"ten","no",32,16,0.9258679,17
"2535",4,"ten","no",32,18,0.9258679,19
"2536",4,"ten","no",32,15,0.9258679,16
"2537",4,"ten","no",32,14,0.9258679,15
"2538",4,"ten","no",32,15,0.9258679,16
"2539",4,"ten","no",32,16,0.9258679,17
"2540",4,"ten","no",32,9,0.9258679,9
"2541",4,"ten","no",32,15,0.9258679,16
"2542",4,"ten","no",32,13,0.9258679,14
"2543",4,"ten","no",32,15,0.9258679,16
"2544",4,"ten","no",32,14,0.9258679,15
"2545",4,"ten","no",32,13,0.9258679,14
"2546",4,"ten","no",32,12,0.9258679,13
"2547",4,"ten","no",32,13,0.9258679,14
"2548",4,"ten","no",32,17,0.9258679,18
"2549",4,"ten","no",32,12,0.9258679,13
"2550",4,"ten","no",32,14,0.9258679,15
"2551",4,"ten","no",32,14,0.9258679,15
"2552",4,"ten","no",32,17,0.9258679,18
"2553",4,"ten","no",32,15,0.9258679,16
"2554",4,"ten","no",32,15,0.9258679,16
"2555",4,"ten","no",32,10,0.9258679,11
"2556",4,"ten","no",32,16,0.9258679,17
"2557",4,"ten","no",32,12,0.9258679,13
"2558",4,"ten","no",32,14,0.9258679,15
"2559",4,"ten","no",32,15,0.9258679,16
"2560",4,"ten","no",32,15,0.9258679,16
"2561",4,"ten","no",32,13,0.9258679,14
"2562",4,"ten","no",32,16,0.9258679,17
"2563",4,"ten","no",32,14,0.9258679,15
"2564",4,"ten","no",32,16,0.9258679,17
"2565",4,"ten","no",32,13,0.9258679,14
"2566",4,"ten","no",32,13,0.9258679,14
"2567",4,"ten","no",32,12,0.9258679,13
"2568",4,"ten","no",32,14,0.9258679,15
"2569",4,"ten","no",32,17,0.9258679,18
"2570",4,"ten","no",32,13,0.9258679,14
"2571",4,"ten","no",32,17,0.9258679,18
"2572",4,"ten","no",32,16,0.9258679,17
"2573",4,"ten","no",32,16,0.9258679,17
"2574",4,"ten","no",32,15,0.9258679,16
"2575",4,"ten","no",32,13,0.9258679,14
"2576",4,"ten","no",32,14,0.9258679,15
"2577",4,"ten","no",32,17,0.9258679,18
"2578",4,"ten","no",32,11,0.9258679,12
"2579",4,"ten","no",32,12,0.9258679,13
"2580",4,"ten","no",32,13,0.9258679,14
"2581",4,"ten","no",32,13,0.9258679,14
"2582",4,"ten","no",32,11,0.9258679,12
"2583",4,"ten","no",32,12,0.9258679,13
"2584",4,"ten","no",32,15,0.9258679,16
"2585",4,"ten","no",32,15,0.9258679,16
"2586",4,"ten","no",32,14,0.9258679,15
"2587",4,"ten","no",32,14,0.9258679,15
"2588",4,"ten","no",32,14,0.9258679,15
"2589",4,"ten","no",32,13,0.9258679,14
"2590",4,"ten","no",32,13,0.9258679,14
"2591",4,"ten","no",32,16,0.9258679,17
"2592",4,"ten","no",32,15,0.9258679,16
"2593",4,"ten","no",32,14,0.9258679,15
"2594",4,"ten","no",32,16,0.9258679,17
"2595",4,"ten","no",32,12,0.9258679,13
"2596",4,"ten","no",32,18,0.9258679,19
"2597",4,"ten","no",32,16,0.9258679,17
"2598",4,"ten","no",32,16,0.9258679,17
"2599",4,"ten","no",32,14,0.9258679,15
"2600",4,"ten","no",32,16,0.9258679,17
"2601",4,"ten","no",64,18,0.9258679,19
"2602",4,"ten","no",64,21,0.9258679,22
"2603",4,"ten","no",64,18,0.9258679,19
"2604",4,"ten","no",64,20,0.9258679,21
"2605",4,"ten","no",64,18,0.9258679,19
"2606",4,"ten","no",64,19,0.9258679,20
"2607",4,"ten","no",64,25,0.9258679,27
"2608",4,"ten","no",64,23,0.9258679,24
"2609",4,"ten","no",64,20,0.9258679,21
"2610",4,"ten","no",64,20,0.9258679,21
"2611",4,"ten","no",64,22,0.9258679,23
"2612",4,"ten","no",64,23,0.9258679,24
"2613",4,"ten","no",64,20,0.9258679,21
"2614",4,"ten","no",64,20,0.9258679,21
"2615",4,"ten","no",64,21,0.9258679,22
"2616",4,"ten","no",64,21,0.9258679,22
"2617",4,"ten","no",64,19,0.9258679,20
"2618",4,"ten","no",64,20,0.9258679,21
"2619",4,"ten","no",64,20,0.9258679,21
"2620",4,"ten","no",64,20,0.9258679,21
"2621",4,"ten","no",64,20,0.9258679,21
"2622",4,"ten","no",64,19,0.9258679,20
"2623",4,"ten","no",64,18,0.9258679,19
"2624",4,"ten","no",64,20,0.9258679,21
"2625",4,"ten","no",64,23,0.9258679,24
"2626",4,"ten","no",64,20,0.9258679,21
"2627",4,"ten","no",64,21,0.9258679,22
"2628",4,"ten","no",64,24,0.9258679,26
"2629",4,"ten","no",64,18,0.9258679,19
"2630",4,"ten","no",64,22,0.9258679,23
"2631",4,"ten","no",64,20,0.9258679,21
"2632",4,"ten","no",64,18,0.9258679,19
"2633",4,"ten","no",64,22,0.9258679,23
"2634",4,"ten","no",64,20,0.9258679,21
"2635",4,"ten","no",64,25,0.9258679,27
"2636",4,"ten","no",64,18,0.9258679,19
"2637",4,"ten","no",64,25,0.9258679,27
"2638",4,"ten","no",64,17,0.9258679,18
"2639",4,"ten","no",64,22,0.9258679,23
"2640",4,"ten","no",64,23,0.9258679,24
"2641",4,"ten","no",64,16,0.9258679,17
"2642",4,"ten","no",64,21,0.9258679,22
"2643",4,"ten","no",64,21,0.9258679,22
"2644",4,"ten","no",64,20,0.9258679,21
"2645",4,"ten","no",64,17,0.9258679,18
"2646",4,"ten","no",64,23,0.9258679,24
"2647",4,"ten","no",64,18,0.9258679,19
"2648",4,"ten","no",64,20,0.9258679,21
"2649",4,"ten","no",64,22,0.9258679,23
"2650",4,"ten","no",64,15,0.9258679,16
"2651",4,"ten","no",64,23,0.9258679,24
"2652",4,"ten","no",64,21,0.9258679,22
"2653",4,"ten","no",64,21,0.9258679,22
"2654",4,"ten","no",64,17,0.9258679,18
"2655",4,"ten","no",64,17,0.9258679,18
"2656",4,"ten","no",64,19,0.9258679,20
"2657",4,"ten","no",64,19,0.9258679,20
"2658",4,"ten","no",64,22,0.9258679,23
"2659",4,"ten","no",64,22,0.9258679,23
"2660",4,"ten","no",64,25,0.9258679,27
"2661",4,"ten","no",64,24,0.9258679,26
"2662",4,"ten","no",64,19,0.9258679,20
"2663",4,"ten","no",64,24,0.9258679,26
"2664",4,"ten","no",64,19,0.9258679,20
"2665",4,"ten","no",64,21,0.9258679,22
"2666",4,"ten","no",64,20,0.9258679,21
"2667",4,"ten","no",64,20,0.9258679,21
"2668",4,"ten","no",64,22,0.9258679,23
"2669",4,"ten","no",64,23,0.9258679,24
"2670",4,"ten","no",64,20,0.9258679,21
"2671",4,"ten","no",64,23,0.9258679,24
"2672",4,"ten","no",64,22,0.9258679,23
"2673",4,"ten","no",64,21,0.9258679,22
"2674",4,"ten","no",64,21,0.9258679,22
"2675",4,"ten","no",64,22,0.9258679,23
"2676",4,"ten","no",64,18,0.9258679,19
"2677",4,"ten","no",64,24,0.9258679,26
"2678",4,"ten","no",64,23,0.9258679,24
"2679",4,"ten","no",64,23,0.9258679,24
"2680",4,"ten","no",64,19,0.9258679,20
"2681",4,"ten","no",64,24,0.9258679,26
"2682",4,"ten","no",64,23,0.9258679,24
"2683",4,"ten","no",64,22,0.9258679,23
"2684",4,"ten","no",64,20,0.9258679,21
"2685",4,"ten","no",64,19,0.9258679,20
"2686",4,"ten","no",64,18,0.9258679,19
"2687",4,"ten","no",64,17,0.9258679,18
"2688",4,"ten","no",64,22,0.9258679,23
"2689",4,"ten","no",64,21,0.9258679,22
"2690",4,"ten","no",64,22,0.9258679,23
"2691",4,"ten","no",64,20,0.9258679,21
"2692",4,"ten","no",64,22,0.9258679,23
"2693",4,"ten","no",64,15,0.9258679,16
"2694",4,"ten","no",64,22,0.9258679,23
"2695",4,"ten","no",64,18,0.9258679,19
"2696",4,"ten","no",64,21,0.9258679,22
"2697",4,"ten","no",64,22,0.9258679,23
"2698",4,"ten","no",64,21,0.9258679,22
"2699",4,"ten","no",64,21,0.9258679,22
"2700",4,"ten","no",64,21,0.9258679,22
"2701",4,"ten","no",128,20,0.9258679,21
"2702",4,"ten","no",128,27,0.9258679,29
"2703",4,"ten","no",128,33,0.9258679,35
"2704",4,"ten","no",128,23,0.9258679,24
"2705",4,"ten","no",128,24,0.9258679,26
"2706",4,"ten","no",128,26,0.9258679,28
"2707",4,"ten","no",128,25,0.9258679,27
"2708",4,"ten","no",128,24,0.9258679,26
"2709",4,"ten","no",128,29,0.9258679,31
"2710",4,"ten","no",128,28,0.9258679,30
"2711",4,"ten","no",128,26,0.9258679,28
"2712",4,"ten","no",128,24,0.9258679,26
"2713",4,"ten","no",128,27,0.9258679,29
"2714",4,"ten","no",128,26,0.9258679,28
"2715",4,"ten","no",128,25,0.9258679,27
"2716",4,"ten","no",128,30,0.9258679,32
"2717",4,"ten","no",128,29,0.9258679,31
"2718",4,"ten","no",128,26,0.9258679,28
"2719",4,"ten","no",128,25,0.9258679,27
"2720",4,"ten","no",128,26,0.9258679,28
"2721",4,"ten","no",128,30,0.9258679,32
"2722",4,"ten","no",128,28,0.9258679,30
"2723",4,"ten","no",128,24,0.9258679,26
"2724",4,"ten","no",128,32,0.9258679,34
"2725",4,"ten","no",128,26,0.9258679,28
"2726",4,"ten","no",128,26,0.9258679,28
"2727",4,"ten","no",128,26,0.9258679,28
"2728",4,"ten","no",128,28,0.9258679,30
"2729",4,"ten","no",128,24,0.9258679,26
"2730",4,"ten","no",128,25,0.9258679,27
"2731",4,"ten","no",128,28,0.9258679,30
"2732",4,"ten","no",128,28,0.9258679,30
"2733",4,"ten","no",128,27,0.9258679,29
"2734",4,"ten","no",128,24,0.9258679,26
"2735",4,"ten","no",128,24,0.9258679,26
"2736",4,"ten","no",128,26,0.9258679,28
"2737",4,"ten","no",128,30,0.9258679,32
"2738",4,"ten","no",128,28,0.9258679,30
"2739",4,"ten","no",128,25,0.9258679,27
"2740",4,"ten","no",128,25,0.9258679,27
"2741",4,"ten","no",128,27,0.9258679,29
"2742",4,"ten","no",128,27,0.9258679,29
"2743",4,"ten","no",128,32,0.9258679,34
"2744",4,"ten","no",128,25,0.9258679,27
"2745",4,"ten","no",128,30,0.9258679,32
"2746",4,"ten","no",128,30,0.9258679,32
"2747",4,"ten","no",128,28,0.9258679,30
"2748",4,"ten","no",128,26,0.9258679,28
"2749",4,"ten","no",128,26,0.9258679,28
"2750",4,"ten","no",128,27,0.9258679,29
"2751",4,"ten","no",128,20,0.9258679,21
"2752",4,"ten","no",128,26,0.9258679,28
"2753",4,"ten","no",128,26,0.9258679,28
"2754",4,"ten","no",128,26,0.9258679,28
"2755",4,"ten","no",128,27,0.9258679,29
"2756",4,"ten","no",128,25,0.9258679,27
"2757",4,"ten","no",128,25,0.9258679,27
"2758",4,"ten","no",128,29,0.9258679,31
"2759",4,"ten","no",128,25,0.9258679,27
"2760",4,"ten","no",128,29,0.9258679,31
"2761",4,"ten","no",128,24,0.9258679,26
"2762",4,"ten","no",128,28,0.9258679,30
"2763",4,"ten","no",128,25,0.9258679,27
"2764",4,"ten","no",128,25,0.9258679,27
"2765",4,"ten","no",128,29,0.9258679,31
"2766",4,"ten","no",128,30,0.9258679,32
"2767",4,"ten","no",128,24,0.9258679,26
"2768",4,"ten","no",128,27,0.9258679,29
"2769",4,"ten","no",128,27,0.9258679,29
"2770",4,"ten","no",128,26,0.9258679,28
"2771",4,"ten","no",128,29,0.9258679,31
"2772",4,"ten","no",128,26,0.9258679,28
"2773",4,"ten","no",128,29,0.9258679,31
"2774",4,"ten","no",128,22,0.9258679,23
"2775",4,"ten","no",128,24,0.9258679,26
"2776",4,"ten","no",128,23,0.9258679,24
"2777",4,"ten","no",128,24,0.9258679,26
"2778",4,"ten","no",128,23,0.9258679,24
"2779",4,"ten","no",128,28,0.9258679,30
"2780",4,"ten","no",128,27,0.9258679,29
"2781",4,"ten","no",128,25,0.9258679,27
"2782",4,"ten","no",128,23,0.9258679,24
"2783",4,"ten","no",128,25,0.9258679,27
"2784",4,"ten","no",128,28,0.9258679,30
"2785",4,"ten","no",128,22,0.9258679,23
"2786",4,"ten","no",128,27,0.9258679,29
"2787",4,"ten","no",128,27,0.9258679,29
"2788",4,"ten","no",128,23,0.9258679,24
"2789",4,"ten","no",128,26,0.9258679,28
"2790",4,"ten","no",128,21,0.9258679,22
"2791",4,"ten","no",128,31,0.9258679,33
"2792",4,"ten","no",128,25,0.9258679,27
"2793",4,"ten","no",128,26,0.9258679,28
"2794",4,"ten","no",128,27,0.9258679,29
"2795",4,"ten","no",128,27,0.9258679,29
"2796",4,"ten","no",128,29,0.9258679,31
"2797",4,"ten","no",128,26,0.9258679,28
"2798",4,"ten","no",128,24,0.9258679,26
"2799",4,"ten","no",128,28,0.9258679,30
"2800",4,"ten","no",128,25,0.9258679,27
"2801",5,"twenty","yes",2,2,0.7627047,2
"2802",5,"twenty","yes",2,2,0.7627047,2
"2803",5,"twenty","yes",2,2,0.7627047,2
"2804",5,"twenty","yes",2,2,0.7627047,2
"2805",5,"twenty","yes",2,2,0.7627047,2
"2806",5,"twenty","yes",2,1,0.7627047,1
"2807",5,"twenty","yes",2,2,0.7627047,2
"2808",5,"twenty","yes",2,2,0.7627047,2
"2809",5,"twenty","yes",2,2,0.7627047,2
"2810",5,"twenty","yes",2,1,0.7627047,1
"2811",5,"twenty","yes",2,1,0.7627047,1
"2812",5,"twenty","yes",2,2,0.7627047,2
"2813",5,"twenty","yes",2,1,0.7627047,1
"2814",5,"twenty","yes",2,2,0.7627047,2
"2815",5,"twenty","yes",2,2,0.7627047,2
"2816",5,"twenty","yes",2,1,0.7627047,1
"2817",5,"twenty","yes",2,1,0.7627047,1
"2818",5,"twenty","yes",2,2,0.7627047,2
"2819",5,"twenty","yes",2,2,0.7627047,2
"2820",5,"twenty","yes",2,2,0.7627047,2
"2821",5,"twenty","yes",2,2,0.7627047,2
"2822",5,"twenty","yes",2,2,0.7627047,2
"2823",5,"twenty","yes",2,2,0.7627047,2
"2824",5,"twenty","yes",2,2,0.7627047,2
"2825",5,"twenty","yes",2,1,0.7627047,1
"2826",5,"twenty","yes",2,2,0.7627047,2
"2827",5,"twenty","yes",2,2,0.7627047,2
"2828",5,"twenty","yes",2,2,0.7627047,2
"2829",5,"twenty","yes",2,2,0.7627047,2
"2830",5,"twenty","yes",2,2,0.7627047,2
"2831",5,"twenty","yes",2,2,0.7627047,2
"2832",5,"twenty","yes",2,2,0.7627047,2
"2833",5,"twenty","yes",2,2,0.7627047,2
"2834",5,"twenty","yes",2,2,0.7627047,2
"2835",5,"twenty","yes",2,1,0.7627047,1
"2836",5,"twenty","yes",2,2,0.7627047,2
"2837",5,"twenty","yes",2,2,0.7627047,2
"2838",5,"twenty","yes",2,1,0.7627047,1
"2839",5,"twenty","yes",2,2,0.7627047,2
"2840",5,"twenty","yes",2,2,0.7627047,2
"2841",5,"twenty","yes",2,2,0.7627047,2
"2842",5,"twenty","yes",2,2,0.7627047,2
"2843",5,"twenty","yes",2,2,0.7627047,2
"2844",5,"twenty","yes",2,1,0.7627047,1
"2845",5,"twenty","yes",2,2,0.7627047,2
"2846",5,"twenty","yes",2,2,0.7627047,2
"2847",5,"twenty","yes",2,2,0.7627047,2
"2848",5,"twenty","yes",2,2,0.7627047,2
"2849",5,"twenty","yes",2,2,0.7627047,2
"2850",5,"twenty","yes",2,2,0.7627047,2
"2851",5,"twenty","yes",2,2,0.7627047,2
"2852",5,"twenty","yes",2,2,0.7627047,2
"2853",5,"twenty","yes",2,1,0.7627047,1
"2854",5,"twenty","yes",2,2,0.7627047,2
"2855",5,"twenty","yes",2,2,0.7627047,2
"2856",5,"twenty","yes",2,2,0.7627047,2
"2857",5,"twenty","yes",2,2,0.7627047,2
"2858",5,"twenty","yes",2,2,0.7627047,2
"2859",5,"twenty","yes",2,2,0.7627047,2
"2860",5,"twenty","yes",2,2,0.7627047,2
"2861",5,"twenty","yes",2,2,0.7627047,2
"2862",5,"twenty","yes",2,2,0.7627047,2
"2863",5,"twenty","yes",2,2,0.7627047,2
"2864",5,"twenty","yes",2,2,0.7627047,2
"2865",5,"twenty","yes",2,2,0.7627047,2
"2866",5,"twenty","yes",2,1,0.7627047,1
"2867",5,"twenty","yes",2,2,0.7627047,2
"2868",5,"twenty","yes",2,2,0.7627047,2
"2869",5,"twenty","yes",2,2,0.7627047,2
"2870",5,"twenty","yes",2,2,0.7627047,2
"2871",5,"twenty","yes",2,1,0.7627047,1
"2872",5,"twenty","yes",2,2,0.7627047,2
"2873",5,"twenty","yes",2,2,0.7627047,2
"2874",5,"twenty","yes",2,1,0.7627047,1
"2875",5,"twenty","yes",2,2,0.7627047,2
"2876",5,"twenty","yes",2,1,0.7627047,1
"2877",5,"twenty","yes",2,1,0.7627047,1
"2878",5,"twenty","yes",2,2,0.7627047,2
"2879",5,"twenty","yes",2,2,0.7627047,2
"2880",5,"twenty","yes",2,2,0.7627047,2
"2881",5,"twenty","yes",2,2,0.7627047,2
"2882",5,"twenty","yes",2,1,0.7627047,1
"2883",5,"twenty","yes",2,1,0.7627047,1
"2884",5,"twenty","yes",2,2,0.7627047,2
"2885",5,"twenty","yes",2,2,0.7627047,2
"2886",5,"twenty","yes",2,2,0.7627047,2
"2887",5,"twenty","yes",2,2,0.7627047,2
"2888",5,"twenty","yes",2,2,0.7627047,2
"2889",5,"twenty","yes",2,2,0.7627047,2
"2890",5,"twenty","yes",2,2,0.7627047,2
"2891",5,"twenty","yes",2,1,0.7627047,1
"2892",5,"twenty","yes",2,2,0.7627047,2
"2893",5,"twenty","yes",2,2,0.7627047,2
"2894",5,"twenty","yes",2,2,0.7627047,2
"2895",5,"twenty","yes",2,2,0.7627047,2
"2896",5,"twenty","yes",2,2,0.7627047,2
"2897",5,"twenty","yes",2,2,0.7627047,2
"2898",5,"twenty","yes",2,2,0.7627047,2
"2899",5,"twenty","yes",2,2,0.7627047,2
"2900",5,"twenty","yes",2,1,0.7627047,1
"2901",5,"twenty","yes",4,2,0.7627047,2
"2902",5,"twenty","yes",4,3,0.7627047,4
"2903",5,"twenty","yes",4,3,0.7627047,4
"2904",5,"twenty","yes",4,3,0.7627047,4
"2905",5,"twenty","yes",4,4,0.7627047,5
"2906",5,"twenty","yes",4,2,0.7627047,2
"2907",5,"twenty","yes",4,2,0.7627047,2
"2908",5,"twenty","yes",4,1,0.7627047,1
"2909",5,"twenty","yes",4,3,0.7627047,4
"2910",5,"twenty","yes",4,3,0.7627047,4
"2911",5,"twenty","yes",4,3,0.7627047,4
"2912",5,"twenty","yes",4,3,0.7627047,4
"2913",5,"twenty","yes",4,4,0.7627047,5
"2914",5,"twenty","yes",4,3,0.7627047,4
"2915",5,"twenty","yes",4,3,0.7627047,4
"2916",5,"twenty","yes",4,2,0.7627047,2
"2917",5,"twenty","yes",4,4,0.7627047,5
"2918",5,"twenty","yes",4,3,0.7627047,4
"2919",5,"twenty","yes",4,3,0.7627047,4
"2920",5,"twenty","yes",4,2,0.7627047,2
"2921",5,"twenty","yes",4,4,0.7627047,5
"2922",5,"twenty","yes",4,3,0.7627047,4
"2923",5,"twenty","yes",4,3,0.7627047,4
"2924",5,"twenty","yes",4,3,0.7627047,4
"2925",5,"twenty","yes",4,3,0.7627047,4
"2926",5,"twenty","yes",4,2,0.7627047,2
"2927",5,"twenty","yes",4,2,0.7627047,2
"2928",5,"twenty","yes",4,1,0.7627047,1
"2929",5,"twenty","yes",4,3,0.7627047,4
"2930",5,"twenty","yes",4,4,0.7627047,5
"2931",5,"twenty","yes",4,2,0.7627047,2
"2932",5,"twenty","yes",4,2,0.7627047,2
"2933",5,"twenty","yes",4,2,0.7627047,2
